ano;mes;risp;aisp;cisp;hom_doloso;lesao_corp_morte;latrocinio;morte_transito;suicidio;morte_esclarecer;tentat_hom;feminicidio;estupro;morte_intervencao;roubo_veiculo;roubo_carga;roubo_banco;furto_veiculo;trafico_drogas;pessoa_localizada;pessoa_desaparecida;arma_fogo_carabina;arma_fogo_espingarda;arma_fogo_fuzil;arma_fogo_metralhadora;arma_fogo_pistola;arma_fogo_revolver;arma_fogo_submetralhadora;arma_fogo_outras;pol_militares_mortos;pol_civis_mortos;fase
2017;11;4;35;70;0;0;0;0;0;0;1;0;0;0;4;1;0;2;3;0;1;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;11;4;35;71;11;0;0;5;3;6;2;0;5;3;79;10;0;16;25;0;2;0;2;0;0;4;9;0;0;0;0;Consolidado com errata
2017;11;4;7;72;6;0;1;1;0;2;12;0;7;1;112;42;0;35;16;1;7;0;0;0;0;1;2;0;0;0;0;Consolidado com errata
2017;11;4;7;73;6;0;2;1;1;1;4;0;5;3;112;11;0;20;14;4;5;0;0;0;0;5;3;0;0;0;0;Consolidado com errata
2017;11;4;7;74;23;0;0;5;0;12;9;0;9;5;138;27;0;20;37;2;4;0;2;8;0;18;8;0;0;1;0;Consolidado com errata
2017;11;4;7;75;7;0;1;1;0;0;22;0;6;3;121;45;0;6;9;0;4;0;1;0;0;3;2;0;0;0;0;Consolidado com errata
2017;11;4;12;76;1;0;0;0;2;1;0;0;2;1;12;1;0;20;10;1;3;1;0;0;0;4;0;0;0;0;0;Consolidado com errata
2017;11;4;12;77;1;0;0;1;1;0;1;0;2;1;35;2;0;10;10;1;4;0;0;0;0;3;5;0;0;0;0;Consolidado com errata
2017;11;4;12;78;4;0;0;0;1;0;15;0;3;7;59;7;0;14;17;0;3;0;0;0;1;6;5;0;0;0;0;Consolidado com errata
2017;11;4;12;79;1;0;1;0;1;0;0;0;2;0;21;4;0;6;10;0;0;0;0;0;0;2;3;0;0;1;0;Consolidado com errata
2017;11;4;12;81;1;0;0;2;0;0;0;0;6;1;38;0;0;5;5;1;2;0;0;0;0;1;0;0;0;0;0;Consolidado com errata
2017;11;4;12;82;4;1;0;1;2;0;0;0;6;0;24;1;0;9;14;4;8;0;0;0;0;0;2;0;0;0;0;Consolidado com errata
2017;11;5;10;88;3;0;0;1;0;1;1;0;0;0;0;0;0;1;25;3;0;0;2;0;0;4;3;0;0;0;0;Consolidado com errata
2017;11;5;37;89;6;0;0;0;1;1;4;0;4;0;2;0;0;4;16;1;3;0;1;0;0;0;0;0;0;0;0;Consolidado com errata
2017;11;5;28;90;10;0;1;0;3;2;16;0;4;0;3;0;0;4;35;0;5;0;0;0;0;4;4;0;0;1;0;Consolidado com errata
2017;11;5;10;91;0;0;0;1;0;0;4;0;1;0;0;0;0;1;15;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;11;5;10;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;11;5;28;93;9;0;0;1;1;4;11;0;7;0;5;2;0;11;50;1;0;0;0;0;0;4;8;0;0;0;0;Consolidado com errata
2017;11;5;10;94;1;0;0;0;0;0;1;0;1;0;0;1;0;1;9;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;11;5;10;95;2;0;0;0;0;0;0;0;4;0;1;0;0;4;4;1;2;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;11;5;10;96;0;0;0;2;0;1;0;0;1;0;0;0;0;1;12;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;11;5;10;97;0;0;0;0;0;1;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;1;0;0;0;0;Consolidado com errata
2017;11;5;10;98;1;0;0;0;0;0;1;0;1;0;1;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;11;5;37;99;0;0;0;1;0;0;14;0;3;1;0;0;0;3;74;0;1;0;0;0;0;41;4;0;1;0;0;Consolidado com errata
2017;11;5;37;100;1;0;0;3;0;2;0;0;0;0;2;1;0;1;7;3;1;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;11;5;28;101;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;11;7;30;104;1;0;0;0;0;0;0;0;1;0;0;0;0;1;4;0;0;0;0;0;0;1;1;0;0;0;0;Consolidado com errata
2017;11;7;26;105;2;0;0;2;2;9;1;0;12;0;1;1;0;13;49;0;3;0;0;0;0;1;2;0;0;0;0;Consolidado com errata
2017;11;7;26;106;1;0;0;0;0;0;2;0;4;0;1;1;0;2;17;0;2;0;1;0;0;0;3;0;0;0;0;Consolidado com errata
2017;11;7;38;107;0;0;0;0;0;0;2;0;1;0;1;0;0;2;40;0;0;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2017;11;7;38;108;2;0;0;0;0;4;0;0;2;0;0;2;0;4;64;1;4;0;0;0;0;2;3;0;0;0;0;Consolidado com errata
2017;11;7;38;109;0;0;0;0;0;0;0;0;1;0;1;3;0;1;5;0;0;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2017;11;7;30;110;2;0;0;5;1;0;1;0;2;0;1;2;0;3;52;0;3;0;3;0;0;2;6;0;10;0;0;Consolidado com errata
2017;11;7;30;111;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7;0;0;0;1;0;0;0;0;0;0;0;0;Consolidado com errata
2017;11;7;30;112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;11;4;25;118;3;0;0;4;3;0;9;0;5;0;15;2;0;8;32;1;1;0;0;0;0;1;0;0;0;0;0;Consolidado com errata
2017;11;4;35;119;3;0;0;1;0;0;3;0;3;0;5;0;0;9;10;2;1;0;0;0;0;1;2;0;0;0;0;Consolidado com errata
2017;11;4;35;120;0;0;0;0;0;0;0;0;0;0;1;2;0;0;4;1;1;0;3;0;0;0;0;0;1;0;0;Consolidado com errata
2017;11;6;32;121;2;0;0;0;0;0;0;0;2;0;1;0;0;1;29;1;1;0;0;0;0;1;1;0;0;0;0;Consolidado com errata
2017;11;6;32;122;1;0;0;1;0;0;0;0;2;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;11;6;32;123;9;0;1;1;2;2;7;0;6;1;17;2;0;13;20;3;5;0;1;0;0;4;3;0;1;0;0;Consolidado com errata
2017;11;4;25;124;2;0;0;3;0;2;14;0;6;1;4;0;0;4;9;0;0;0;0;0;0;1;2;0;0;0;0;Consolidado com errata
2017;11;4;25;125;2;0;0;3;1;0;1;0;2;0;3;0;0;7;40;1;3;0;0;1;0;2;0;0;0;0;0;Consolidado com errata
2017;11;4;25;126;10;0;0;3;0;0;16;1;10;2;11;2;0;13;31;0;4;0;3;0;0;9;8;0;0;0;0;Consolidado com errata
2017;11;4;25;127;3;0;0;0;0;0;2;0;1;0;3;0;0;4;4;0;0;0;0;0;0;2;1;0;0;0;0;Consolidado com errata
2017;11;6;32;128;9;0;0;0;0;0;7;0;4;0;22;1;0;13;19;1;6;0;0;0;0;2;4;0;0;0;0;Consolidado com errata
2017;11;4;25;129;3;0;0;2;0;0;0;0;0;0;0;0;0;3;7;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;11;6;32;130;0;0;0;0;0;0;0;0;2;0;3;0;0;2;6;0;1;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2017;11;4;25;132;1;0;0;0;0;0;1;0;0;0;0;0;0;1;14;0;1;0;0;0;0;0;2;0;0;0;0;Consolidado com errata
2017;11;6;8;134;5;0;1;1;2;3;3;0;7;0;7;1;0;18;36;0;10;0;4;0;0;0;6;0;0;0;0;Consolidado com errata
2017;11;6;36;135;1;0;0;0;0;0;1;0;1;0;0;0;0;5;5;0;1;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;11;6;36;136;0;0;0;0;0;0;2;0;1;0;1;0;1;4;15;0;2;0;2;0;0;3;2;0;1;0;0;Consolidado com errata
2017;11;6;36;137;2;0;0;0;0;0;0;0;2;0;0;0;0;1;27;1;0;0;0;0;0;0;0;0;2;0;0;Consolidado com errata
2017;11;6;29;138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;11;6;29;139;0;0;0;0;0;0;0;0;0;0;1;0;0;0;11;1;1;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;11;6;29;140;0;0;0;1;0;0;0;0;1;0;0;0;0;0;5;0;0;0;1;0;0;0;0;0;0;0;0;Consolidado com errata
2017;11;6;8;141;0;0;0;0;0;0;0;0;0;0;0;2;0;1;3;0;0;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2017;11;6;36;142;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;11;6;29;143;1;0;0;0;0;3;3;0;1;0;0;0;0;9;33;2;3;0;0;0;0;0;2;0;0;0;0;Consolidado com errata
2017;11;6;29;144;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;2;0;1;0;0;0;0;0;0;0;0;Consolidado com errata
2017;11;6;8;145;2;0;1;0;1;0;0;0;1;0;0;0;0;1;5;0;1;0;0;0;0;2;2;0;0;0;0;Consolidado com errata
2017;11;6;8;146;9;0;0;6;0;0;4;0;11;0;5;0;0;15;52;1;4;0;0;0;0;3;8;0;3;0;0;Consolidado com errata
2017;11;6;8;147;0;0;0;0;0;0;1;0;1;0;1;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;11;6;29;148;0;0;0;0;0;0;0;0;8;0;1;0;0;0;11;1;1;0;2;0;0;0;0;0;0;0;0;Consolidado com errata
2017;11;7;11;151;2;0;0;1;1;9;1;0;6;0;3;0;0;6;45;1;6;0;1;0;0;0;4;0;0;0;0;Consolidado com errata
2017;11;7;11;152;0;0;0;0;0;0;1;0;2;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;11;7;11;153;0;0;0;0;0;0;1;0;2;0;0;0;0;2;11;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;11;7;11;154;1;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;11;6;36;155;1;0;0;0;0;0;0;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;11;7;11;156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;11;7;11;157;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;11;7;11;158;0;0;0;0;0;2;0;0;1;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;11;4;35;159;1;0;0;1;0;1;2;0;1;0;0;0;0;1;7;2;0;0;1;0;0;0;2;0;0;0;0;Consolidado com errata
2017;11;5;33;165;2;0;0;1;0;0;0;0;6;0;3;0;0;5;4;0;0;0;5;0;0;0;0;0;1;0;0;Consolidado com errata
2017;11;5;33;166;7;0;0;3;0;0;15;0;4;1;10;0;0;11;22;1;5;0;1;0;1;4;1;0;2;0;0;Consolidado com errata
2017;11;5;33;167;4;0;0;0;0;0;12;0;2;0;0;0;0;5;7;0;0;0;1;0;0;1;0;0;0;0;0;Consolidado com errata
2017;11;5;33;168;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;Consolidado com errata
2017;12;1;5;1;0;0;0;0;0;0;0;0;1;0;3;1;0;5;5;0;0;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2017;12;1;5;4;0;0;0;3;0;10;1;0;1;0;13;1;0;5;3;0;0;0;0;0;0;1;1;0;0;0;0;Consolidado com errata
2017;12;1;5;5;0;0;0;0;0;4;0;0;6;0;3;1;0;7;6;0;1;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2017;12;1;4;6;2;0;0;2;1;6;2;0;0;0;25;12;0;6;8;2;5;0;0;0;0;0;1;1;1;0;0;Consolidado com errata
2017;12;1;5;7;0;0;0;0;0;2;0;0;0;1;11;0;0;4;3;0;1;0;0;0;0;3;0;0;0;0;0;Consolidado com errata
2017;12;1;2;9;1;0;0;1;0;2;5;0;1;0;36;1;0;18;17;2;4;0;0;0;0;4;0;0;0;0;0;Consolidado com errata
2017;12;1;2;10;5;0;0;1;1;0;9;0;1;0;14;1;0;6;3;0;2;1;0;0;0;2;0;0;0;0;0;Consolidado com errata
2017;12;1;23;11;3;0;0;0;0;2;2;0;0;3;0;0;0;1;7;0;5;0;0;2;0;3;1;0;0;0;0;Consolidado com errata
2017;12;1;19;12;0;0;0;2;0;3;3;0;4;0;0;1;0;2;6;0;2;0;0;0;0;0;3;0;0;0;0;Consolidado com errata
2017;12;1;19;13;1;0;0;0;1;1;0;0;0;0;1;2;0;1;5;1;3;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;12;1;23;14;0;0;0;1;2;2;0;0;1;0;2;1;0;6;14;0;0;0;0;0;0;0;3;0;0;0;0;Consolidado com errata
2017;12;1;23;15;0;0;0;1;1;1;13;0;2;0;6;0;0;8;4;1;2;0;0;0;0;1;1;0;1;0;0;Consolidado com errata
2017;12;2;31;16;2;0;0;1;0;3;3;0;7;0;26;4;0;38;10;0;0;0;0;0;0;2;3;0;0;0;0;Consolidado com errata
2017;12;1;4;17;2;0;0;1;1;12;6;0;3;0;45;10;0;17;32;0;4;0;1;1;0;4;3;0;0;1;0;Consolidado com errata
2017;12;1;6;18;0;0;0;0;0;1;4;0;1;0;33;1;3;11;4;0;1;0;0;0;0;0;0;0;1;0;0;Consolidado com errata
2017;12;1;6;19;0;0;0;0;1;2;0;0;2;0;23;5;1;6;5;0;1;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2017;12;1;6;20;1;0;0;1;0;5;11;0;1;1;36;12;0;18;2;0;1;0;0;0;0;1;1;0;0;0;0;Consolidado com errata
2017;12;1;22;21;7;0;0;7;2;18;26;0;6;5;50;35;0;11;21;3;18;0;1;0;1;11;5;0;0;2;0;Consolidado com errata
2017;12;1;16;22;6;1;0;1;1;11;0;0;3;1;61;40;1;20;4;2;7;0;0;0;0;2;0;0;0;0;0;Consolidado com errata
2017;12;1;3;23;0;0;0;0;0;3;0;0;2;0;36;2;0;6;1;0;0;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2017;12;1;3;24;2;0;0;0;0;3;0;0;3;0;53;7;0;4;2;3;6;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;12;1;3;25;2;0;0;0;1;6;1;0;0;3;78;22;0;2;2;2;3;0;0;0;0;1;3;0;0;0;0;Consolidado com errata
2017;12;1;3;26;0;0;0;0;1;8;1;0;1;0;68;35;0;5;3;1;2;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2017;12;2;41;27;3;0;0;3;0;5;1;0;6;0;118;17;0;36;6;3;4;0;0;0;0;3;2;0;0;0;0;Consolidado com errata
2017;12;2;18;28;1;0;0;0;0;8;2;0;3;0;40;11;0;4;1;1;2;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;12;2;9;29;4;0;0;0;1;11;3;0;3;0;138;21;0;20;9;3;5;0;0;0;0;6;1;0;0;0;0;Consolidado com errata
2017;12;2;9;30;1;0;0;1;0;8;5;0;4;1;79;1;0;9;3;2;4;0;0;0;0;3;2;0;0;0;0;Consolidado com errata
2017;12;2;41;31;4;0;1;0;0;5;7;0;1;0;143;31;0;1;6;0;5;0;1;0;0;1;2;0;0;1;0;Consolidado com errata
2017;12;2;18;32;3;0;0;8;3;9;12;1;8;0;31;3;0;18;9;2;9;0;0;0;0;5;4;0;0;1;0;Consolidado com errata
2017;12;2;14;33;8;0;0;2;0;11;4;0;3;1;94;22;0;28;4;3;6;0;1;1;0;3;2;0;0;0;0;Consolidado com errata
2017;12;2;14;34;7;0;0;4;2;13;10;0;8;4;198;28;0;32;22;4;9;0;0;0;0;11;4;0;0;0;0;Consolidado com errata
2017;12;2;40;35;10;0;0;8;1;28;4;0;17;0;132;17;0;42;0;6;15;0;0;1;0;4;4;0;0;0;0;Consolidado com errata
2017;12;2;27;36;9;0;0;6;0;18;2;0;13;1;20;0;0;19;7;3;11;0;0;0;0;1;1;0;0;0;0;Consolidado com errata
2017;12;1;17;37;3;0;0;1;1;10;5;0;5;1;34;1;0;18;7;1;3;0;0;0;0;1;1;0;0;0;0;Consolidado com errata
2017;12;1;16;38;2;0;0;6;0;10;4;0;1;3;110;93;1;19;6;0;2;0;0;1;0;5;2;0;0;0;0;Consolidado com errata
2017;12;2;41;39;6;0;2;2;0;6;1;0;2;0;192;57;0;7;18;2;3;0;0;2;0;7;6;0;1;0;0;Consolidado com errata
2017;12;2;9;40;3;0;0;1;0;6;10;0;2;1;142;15;0;11;2;2;5;0;0;2;0;3;4;0;1;0;0;Consolidado com errata
2017;12;2;18;41;3;0;0;1;0;4;0;0;1;0;16;1;0;3;6;2;5;0;0;0;0;2;0;0;0;0;0;Consolidado com errata
2017;12;2;31;42;1;0;0;0;0;2;2;0;6;0;23;2;0;12;2;1;2;0;0;0;0;1;0;0;0;0;0;Consolidado com errata
2017;12;2;27;43;1;0;0;1;0;10;0;0;5;0;18;2;0;19;0;2;5;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;12;1;3;44;2;0;0;2;0;6;0;0;0;0;47;29;0;3;4;1;2;0;0;0;0;1;1;0;0;0;0;Consolidado com errata
2017;12;1;16;45;2;0;0;0;0;6;3;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;12;3;24;48;2;0;1;1;0;0;1;0;4;0;22;2;0;4;3;0;5;0;0;0;0;1;0;0;0;0;0;Consolidado com errata
2017;12;3;24;50;1;0;0;0;0;3;7;0;4;2;62;0;0;2;7;0;2;0;0;0;0;5;1;0;0;0;0;Consolidado com errata
2017;12;3;24;51;1;0;0;1;0;0;4;0;2;0;5;5;0;3;4;1;2;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2017;12;3;20;52;2;0;0;1;0;1;4;0;3;2;83;10;1;22;4;1;4;0;0;0;0;4;5;0;0;0;0;Consolidado com errata
2017;12;3;20;53;7;0;0;1;1;6;3;0;0;0;57;4;0;19;27;0;3;0;0;0;0;3;3;0;0;0;0;Consolidado com errata
2017;12;3;39;54;28;1;0;1;3;20;10;1;10;3;160;94;0;31;16;2;12;0;0;1;0;5;3;0;0;0;0;Consolidado com errata
2017;12;3;24;55;16;0;0;0;0;0;23;0;3;2;31;3;0;17;6;0;3;0;1;0;0;8;0;0;0;0;0;Consolidado com errata
2017;12;3;20;56;21;0;0;3;0;16;9;0;11;2;81;10;0;19;35;4;14;0;0;0;0;6;3;0;0;1;0;Consolidado com errata
2017;12;3;20;57;7;0;0;0;0;3;6;0;4;0;78;3;0;5;7;2;4;0;0;0;1;3;5;0;0;0;0;Consolidado com errata
2017;12;3;20;58;16;0;0;4;0;4;12;0;11;1;110;25;0;28;5;1;20;0;0;0;0;6;3;0;0;0;0;Consolidado com errata
2017;12;3;15;59;7;0;0;2;2;10;12;0;10;7;194;88;0;42;22;2;17;0;0;1;0;11;7;0;0;0;0;Consolidado com errata
2017;12;3;15;60;8;0;1;2;0;10;12;0;2;5;90;35;0;21;15;0;5;0;0;0;0;12;5;0;0;0;0;Consolidado com errata
2017;12;3;15;61;5;0;0;1;0;1;5;0;2;0;6;3;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;12;3;15;62;13;0;1;3;0;6;7;0;4;1;51;11;0;9;14;0;4;1;0;0;0;4;0;0;0;0;0;Consolidado com errata
2017;12;3;24;63;6;0;0;0;0;0;1;0;3;0;15;0;0;4;4;1;1;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2017;12;3;21;64;14;0;1;0;2;8;15;0;15;3;257;42;0;36;16;4;7;0;0;0;0;4;4;0;0;0;0;Consolidado com errata
2017;12;3;34;65;4;0;0;2;0;3;4;0;4;0;6;3;0;5;8;0;2;0;1;0;0;1;1;0;0;0;0;Consolidado com errata
2017;12;3;34;66;8;0;0;1;0;3;1;0;4;0;16;2;0;10;0;2;6;0;0;0;0;1;0;0;0;0;0;Consolidado com errata
2017;12;3;34;67;5;0;0;1;0;1;0;0;3;0;6;1;0;1;3;0;1;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2017;12;4;35;70;0;0;0;3;0;1;1;0;1;0;3;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2017;12;4;35;71;10;0;0;6;1;7;19;0;5;1;108;29;0;20;20;1;8;0;0;1;0;2;2;0;0;0;0;Consolidado com errata
2017;12;4;7;72;3;0;0;3;0;4;8;0;7;4;115;74;0;35;10;4;8;0;0;1;0;6;2;0;0;0;0;Consolidado com errata
2017;12;4;7;73;13;0;0;1;0;4;13;0;4;2;160;25;0;14;11;1;3;0;0;0;0;9;5;0;0;0;0;Consolidado com errata
2017;12;4;7;74;11;0;2;7;0;10;10;0;6;6;129;43;1;22;38;0;2;0;2;2;0;14;12;0;0;1;0;Consolidado com errata
2017;12;4;7;75;11;0;0;1;3;1;3;0;2;1;101;46;0;6;7;0;5;0;0;0;0;1;2;0;0;0;0;Consolidado com errata
2017;12;4;12;76;1;0;0;2;1;2;4;0;3;3;15;1;0;27;9;1;6;0;0;4;0;1;1;0;0;0;0;Consolidado com errata
2017;12;4;12;77;1;0;0;1;2;1;1;0;2;0;18;1;0;8;6;1;3;0;0;0;0;1;1;0;0;0;0;Consolidado com errata
2017;12;4;12;78;2;0;0;0;0;1;4;1;5;1;80;7;0;15;8;0;0;0;0;0;0;3;2;0;1;0;0;Consolidado com errata
2017;12;4;12;79;0;0;0;0;0;1;0;0;4;2;16;2;0;11;2;0;2;0;0;0;0;2;1;0;0;0;0;Consolidado com errata
2017;12;4;12;81;0;0;0;0;0;0;1;0;2;0;33;1;0;9;6;0;2;0;0;0;0;4;1;0;0;0;0;Consolidado com errata
2017;12;4;12;82;4;0;0;1;0;1;6;0;2;0;31;0;0;9;9;2;5;0;2;0;0;1;1;0;0;0;0;Consolidado com errata
2017;12;5;10;88;8;0;0;1;0;7;1;0;0;0;0;0;0;2;40;4;3;0;0;0;0;0;2;0;1;0;0;Consolidado com errata
2017;12;5;37;89;6;0;0;1;0;0;12;0;4;1;1;0;1;6;24;2;2;0;0;0;0;3;5;0;0;0;0;Consolidado com errata
2017;12;5;28;90;3;0;1;2;0;4;9;0;1;0;5;0;0;3;32;5;1;0;0;0;0;2;3;0;0;0;0;Consolidado com errata
2017;12;5;10;91;0;0;0;0;0;0;1;0;1;0;0;0;0;0;16;0;0;0;0;0;0;0;1;0;2;0;0;Consolidado com errata
2017;12;5;10;92;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;12;5;28;93;8;0;0;1;1;3;4;0;8;1;4;0;0;20;31;0;2;0;0;0;0;6;1;0;2;0;0;Consolidado com errata
2017;12;5;10;94;0;0;0;1;0;2;0;0;1;0;0;1;0;0;12;0;1;0;0;0;0;0;2;0;0;0;0;Consolidado com errata
2017;12;5;10;95;0;0;0;0;0;1;2;0;0;0;2;1;0;1;9;0;1;1;0;0;0;0;1;0;0;0;0;Consolidado com errata
2017;12;5;10;96;0;0;0;2;0;0;1;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2017;12;5;10;97;0;0;0;0;0;0;0;0;1;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;12;5;10;98;0;1;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;12;5;37;99;1;0;0;2;1;0;2;0;1;0;0;2;0;0;62;0;0;0;0;0;0;3;1;0;0;0;0;Consolidado com errata
2017;12;5;37;100;4;0;0;1;1;1;3;0;1;0;1;2;0;0;9;3;0;0;0;0;0;3;1;0;0;0;0;Consolidado com errata
2017;12;5;28;101;2;0;0;0;0;1;0;0;2;0;0;0;0;0;6;0;0;1;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;12;7;30;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;12;7;26;105;5;0;0;5;2;8;1;0;10;0;2;0;0;15;42;1;3;0;0;0;0;2;4;0;0;0;0;Consolidado com errata
2017;12;7;26;106;0;0;0;0;0;0;1;0;4;0;0;0;0;3;14;1;1;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2017;12;7;38;107;0;0;0;0;0;0;3;0;1;0;1;0;0;0;25;1;1;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2017;12;7;38;108;2;0;0;7;0;2;2;0;5;0;0;1;0;5;59;1;1;0;2;0;0;0;1;0;0;0;0;Consolidado com errata
2017;12;7;38;109;0;0;0;1;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;12;7;30;110;3;0;1;2;0;1;1;0;4;0;1;2;0;5;59;1;4;1;0;0;0;0;5;0;3;0;0;Consolidado com errata
2017;12;7;30;111;0;0;0;0;0;0;0;0;0;0;0;1;0;1;4;0;0;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2017;12;7;30;112;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;12;4;25;118;7;0;0;6;1;0;4;0;2;1;16;2;0;13;30;3;5;0;0;0;0;1;0;0;0;0;0;Consolidado com errata
2017;12;4;35;119;7;0;0;1;0;0;0;0;0;0;5;0;0;6;8;0;0;0;1;0;0;2;1;0;0;0;0;Consolidado com errata
2017;12;4;35;120;1;0;0;0;0;0;0;0;1;0;1;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
2017;12;6;32;121;1;0;0;0;1;0;0;0;1;0;4;2;0;2;16;0;1;0;0;0;0;1;0;0;0;0;0;Consolidado com errata
2017;12;6;32;122;0;0;0;0;0;0;0;0;1;1;0;1;0;0;3;0;1;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2017;12;6;32;123;18;0;0;2;1;3;9;0;2;3;21;0;0;12;35;0;7;1;0;0;0;7;5;1;0;1;0;Consolidado com errata
2017;12;4;25;124;4;0;0;1;1;0;6;0;1;0;3;0;0;15;12;0;3;0;0;0;0;0;1;0;0;0;0;Consolidado com errata
2017;12;4;25;125;6;0;0;4;0;0;1;0;4;1;4;1;0;3;22;3;1;0;0;0;0;0;3;0;0;0;0;Consolidado com errata
2017;12;4;25;126;6;0;0;0;0;1;8;1;5;1;13;3;0;13;42;0;6;0;0;0;0;9;5;0;0;0;0;Consolidado com errata
2017;12;4;25;127;3;0;1;0;0;0;1;0;0;0;1;0;0;6;9;0;2;0;0;0;0;4;2;0;0;0;0;Consolidado com errata
2017;12;6;32;128;2;0;0;2;0;2;1;0;3;0;10;2;0;19;8;0;2;0;0;0;0;1;2;0;0;0;0;Consolidado com errata
2017;12;4;25;129;0;0;0;0;2;0;0;0;1;0;5;1;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;Consolidado com errata
