"Cisp";"Ano";"Mês";"Titulo";"Sexo";"Cor";"Idade";"Vítimas"
"107";"2023";"11";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"107";"2024";"1";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"107";"2024";"5";"Injúria por preconceito";"Masculino";"Parda";"0 a 17 anos";1
"108";"2022";"3";"Injúria por preconceito";"Feminino";"Parda";"60 anos ou mais";1
"108";"2022";"3";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"108";"2022";"4";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"108";"2022";"5";"Injúria por preconceito";"Feminino";"Negra";"0 a 17 anos";1
"108";"2022";"6";"Injúria por preconceito";"Masculino";"Parda";"60 anos ou mais";1
"108";"2022";"8";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"108";"2022";"8";"Injúria por preconceito";"Feminino";"Negra";"0 a 17 anos";1
"108";"2022";"8";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";2
"108";"2022";"9";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"108";"2022";"9";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"108";"2023";"2";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"108";"2023";"2";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"108";"2023";"3";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"108";"2023";"5";"Injúria por preconceito";"Masculino";"Negra";"0 a 17 anos";1
"108";"2023";"6";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"108";"2023";"6";"Injúria por preconceito";"Feminino";"Negra";"0 a 17 anos";2
"108";"2023";"6";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";2
"108";"2023";"7";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"108";"2023";"7";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"108";"2023";"8";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";2
"108";"2023";"8";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"108";"2023";"8";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"108";"2023";"9";"Injúria por preconceito";"Feminino";"Parda";"0 a 17 anos";1
"108";"2023";"9";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"108";"2023";"11";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"108";"2024";"2";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";2
"108";"2024";"3";"Injúria por preconceito";"Masculino";"Branca";"18 a 59 anos";1
"108";"2024";"3";"Injúria por preconceito";"Masculino";"Negra";"0 a 17 anos";1
"108";"2024";"3";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"108";"2024";"4";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"108";"2024";"4";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"108";"2024";"5";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"108";"2024";"5";"Preconceito de Raça ou de Cor";"Masculino";"Parda";"0 a 17 anos";1
"108";"2024";"6";"Injúria por preconceito";"Masculino";"Não informada";"0 a 17 anos";1
"108";"2024";"6";"Preconceito de Raça ou de Cor";"Masculino";"Negra";"18 a 59 anos";1
"109";"2022";"5";"Preconceito de Raça ou de Cor";"Feminino";"Branca";"18 a 59 anos";1
"109";"2022";"8";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"109";"2023";"6";"Preconceito de Raça ou de Cor";"Masculino";"Negra";"60 anos ou mais";1
"110";"2022";"1";"Injúria por preconceito";"Masculino";"Branca";"18 a 59 anos";2
"110";"2022";"2";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"110";"2022";"2";"Preconceito de Raça ou de Cor";"Masculino";"Negra";"18 a 59 anos";1
"110";"2022";"4";"Injúria por preconceito";"Feminino";"Parda";"0 a 17 anos";1
"110";"2022";"4";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"110";"2022";"4";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";2
"110";"2022";"4";"Injúria por preconceito";"Não informado";"Não informada";"Sem informação";1
"110";"2022";"5";"Injúria por preconceito";"Feminino";"Negra";"0 a 17 anos";1
"110";"2022";"5";"Injúria por preconceito";"Não informado";"Não informada";"Sem informação";1
"110";"2022";"6";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"110";"2022";"6";"Preconceito de Raça ou de Cor";"Não informado";"Não informada";"Sem informação";1
"110";"2022";"7";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"110";"2022";"7";"Injúria por preconceito";"Feminino";"Negra";"0 a 17 anos";1
"110";"2022";"7";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"110";"2022";"8";"Injúria por preconceito";"Não informado";"Parda";"18 a 59 anos";1
"110";"2022";"9";"Injúria por preconceito";"Masculino";"Branca";"0 a 17 anos";1
"110";"2022";"9";"Injúria por preconceito";"Masculino";"Negra";"60 anos ou mais";1
"110";"2022";"9";"Preconceito de Raça ou de Cor";"Feminino";"Branca";"18 a 59 anos";1
"110";"2022";"9";"Preconceito de Raça ou de Cor";"Masculino";"Branca";"18 a 59 anos";1
"110";"2022";"10";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"110";"2022";"11";"Injúria por preconceito";"Feminino";"Negra";"Sem informação";1
"110";"2022";"11";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"110";"2022";"12";"Injúria por preconceito";"Não informado";"Não informada";"Sem informação";1
"110";"2023";"1";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"110";"2023";"2";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"110";"2023";"2";"Injúria por preconceito";"Masculino";"Negra";"Sem informação";1
"110";"2023";"2";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"110";"2023";"3";"Injúria por preconceito";"Feminino";"Branca";"0 a 17 anos";1
"110";"2023";"3";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"110";"2023";"3";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"110";"2023";"3";"Injúria por preconceito";"Feminino";"Negra";"0 a 17 anos";1
"110";"2023";"3";"Injúria por preconceito";"Feminino";"Não informada";"18 a 59 anos";1
"110";"2023";"3";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"110";"2023";"3";"Preconceito de Raça ou de Cor";"Feminino";"Branca";"0 a 17 anos";1
"110";"2023";"3";"Preconceito de Raça ou de Cor";"Feminino";"Negra";"0 a 17 anos";1
"110";"2023";"4";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"110";"2023";"4";"Preconceito de Raça ou de Cor";"Masculino";"Negra";"0 a 17 anos";1
"110";"2023";"5";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"110";"2023";"5";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";2
"110";"2023";"5";"Injúria por preconceito";"Feminino";"Não informada";"18 a 59 anos";1
"110";"2023";"5";"Injúria por preconceito";"Não informado";"Não informada";"Sem informação";1
"110";"2023";"6";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"110";"2023";"6";"Preconceito de Raça ou de Cor";"Feminino";"Parda";"18 a 59 anos";1
"110";"2023";"7";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"110";"2023";"7";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"110";"2023";"7";"Preconceito de Raça ou de Cor";"Masculino";"Branca";"0 a 17 anos";1
"110";"2023";"9";"Injúria por preconceito";"Feminino";"Negra";"60 anos ou mais";1
"110";"2023";"9";"Injúria por preconceito";"Masculino";"Branca";"60 anos ou mais";1
"110";"2023";"9";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"110";"2023";"10";"Injúria por preconceito";"Feminino";"Branca";"0 a 17 anos";1
"110";"2023";"10";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"110";"2023";"10";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";2
"110";"2023";"10";"Injúria por preconceito";"Masculino";"Branca";"18 a 59 anos";1
"110";"2023";"10";"Injúria por preconceito";"Masculino";"Negra";"0 a 17 anos";1
"110";"2023";"11";"Injúria por preconceito";"Masculino";"Branca";"18 a 59 anos";1
"110";"2023";"12";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"110";"2024";"1";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";2
"110";"2024";"1";"Preconceito de Raça ou de Cor";"Masculino";"Negra";"18 a 59 anos";1
"110";"2024";"2";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"110";"2024";"2";"Preconceito de Raça ou de Cor";"Feminino";"Negra";"18 a 59 anos";1
"110";"2024";"2";"Preconceito de Raça ou de Cor";"Masculino";"Branca";"18 a 59 anos";1
"110";"2024";"3";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"110";"2024";"3";"Injúria por preconceito";"Masculino";"Branca";"18 a 59 anos";1
"110";"2024";"3";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"110";"2024";"4";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"110";"2024";"4";"Injúria por preconceito";"Feminino";"Negra";"0 a 17 anos";1
"110";"2024";"5";"Injúria por preconceito";"Feminino";"Negra";"0 a 17 anos";1
"110";"2024";"5";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"110";"2024";"5";"Injúria por preconceito";"Masculino";"Branca";"60 anos ou mais";1
"110";"2024";"5";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"110";"2024";"5";"Preconceito de Raça ou de Cor";"Masculino";"Branca";"18 a 59 anos";1
"110";"2024";"6";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"110";"2024";"6";"Injúria por preconceito";"Feminino";"Parda";"60 anos ou mais";1
"110";"2024";"6";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"110";"2024";"6";"Injúria por preconceito";"Masculino";"Branca";"18 a 59 anos";1
"111";"2022";"3";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"111";"2022";"5";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"111";"2022";"6";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"111";"2022";"10";"Injúria por preconceito";"Não informado";"Não informada";"Sem informação";1
"111";"2023";"8";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"112";"2022";"6";"Preconceito de Raça ou de Cor";"Feminino";"Parda";"18 a 59 anos";1
"112";"2022";"7";"Injúria por preconceito";"Masculino";"Parda";"0 a 17 anos";1
"112";"2023";"1";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";2
"112";"2023";"1";"Preconceito de Raça ou de Cor";"Feminino";"Branca";"18 a 59 anos";1
"112";"2023";"1";"Preconceito de Raça ou de Cor";"Feminino";"Parda";"18 a 59 anos";1
"112";"2023";"1";"Preconceito de Raça ou de Cor";"Feminino";"Negra";"18 a 59 anos";1
"112";"2024";"2";"Preconceito de Raça ou de Cor";"Masculino";"Negra";"18 a 59 anos";2
"118";"2022";"3";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"118";"2022";"4";"Injúria por preconceito";"Feminino";"Parda";"0 a 17 anos";1
"118";"2022";"4";"Injúria por preconceito";"Masculino";"Parda";"0 a 17 anos";1
"118";"2022";"6";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"118";"2022";"8";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"118";"2022";"12";"Injúria por preconceito";"Masculino";"Branca";"18 a 59 anos";1
"118";"2023";"3";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"118";"2023";"3";"Injúria por preconceito";"Masculino";"Parda";"0 a 17 anos";1
"118";"2023";"3";"Injúria por preconceito";"Masculino";"Negra";"0 a 17 anos";1
"118";"2023";"5";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"118";"2023";"6";"Preconceito de Raça ou de Cor";"Feminino";"Parda";"18 a 59 anos";1
"118";"2023";"8";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"118";"2023";"8";"Injúria por preconceito";"Feminino";"Negra";"60 anos ou mais";1
"118";"2023";"9";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"118";"2023";"11";"Injúria por preconceito";"Feminino";"Parda";"60 anos ou mais";1
"118";"2023";"11";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"118";"2023";"11";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"118";"2023";"12";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"118";"2023";"12";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"118";"2023";"12";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"118";"2024";"1";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"118";"2024";"1";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"118";"2024";"1";"Preconceito de Raça ou de Cor";"Masculino";"Parda";"60 anos ou mais";1
"118";"2024";"2";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"118";"2024";"2";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"118";"2024";"3";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"118";"2024";"4";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"118";"2024";"4";"Preconceito de Raça ou de Cor";"Feminino";"Branca";"0 a 17 anos";2
"118";"2024";"5";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"118";"2024";"6";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"119";"2022";"1";"Preconceito de Raça ou de Cor";"Feminino";"Parda";"18 a 59 anos";1
"119";"2022";"3";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"119";"2022";"6";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"119";"2022";"7";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"119";"2022";"8";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"119";"2022";"9";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"119";"2022";"10";"Injúria por preconceito";"Masculino";"Negra";"0 a 17 anos";1
"119";"2023";"2";"Preconceito de Raça ou de Cor";"Feminino";"Negra";"18 a 59 anos";1
"119";"2023";"3";"Preconceito de Raça ou de Cor";"Feminino";"Negra";"0 a 17 anos";1
"119";"2023";"3";"Preconceito de Raça ou de Cor";"Masculino";"Negra";"60 anos ou mais";1
"119";"2023";"5";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"119";"2023";"5";"Preconceito de Raça ou de Cor";"Feminino";"Negra";"18 a 59 anos";1
"119";"2023";"6";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"119";"2023";"8";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"119";"2023";"8";"Preconceito de Raça ou de Cor";"Feminino";"Negra";"18 a 59 anos";1
"119";"2024";"3";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"119";"2024";"3";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"119";"2024";"4";"Injúria por preconceito";"Feminino";"Negra";"0 a 17 anos";1
"119";"2024";"5";"Injúria por preconceito";"Masculino";"Branca";"60 anos ou mais";1
"120";"2023";"3";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"120";"2024";"5";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"120";"2024";"6";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"120";"2024";"6";"Injúria por preconceito";"Masculino";"Branca";"18 a 59 anos";1
"121";"2022";"1";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"121";"2022";"3";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"121";"2022";"6";"Injúria por preconceito";"Masculino";"Branca";"0 a 17 anos";1
"121";"2022";"8";"Injúria por preconceito";"Masculino";"Branca";"18 a 59 anos";1
"121";"2022";"12";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"121";"2023";"5";"Injúria por preconceito";"Não informado";"Não informada";"Sem informação";1
"121";"2023";"8";"Injúria por preconceito";"Masculino";"Parda";"0 a 17 anos";1
"121";"2023";"9";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";2
"121";"2023";"12";"Injúria por preconceito";"Feminino";"Parda";"60 anos ou mais";1
"121";"2024";"1";"Preconceito de Raça ou de Cor";"Feminino";"Branca";"18 a 59 anos";1
"121";"2024";"1";"Preconceito de Raça ou de Cor";"Não informado";"Não informada";"Sem informação";1
"121";"2024";"3";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"121";"2024";"4";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"121";"2024";"4";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"121";"2024";"6";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"122";"2022";"2";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"122";"2022";"3";"Injúria por preconceito";"Masculino";"Não informada";"Sem informação";1
"122";"2022";"10";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"122";"2024";"4";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"122";"2024";"6";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"123";"2022";"1";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"123";"2022";"1";"Injúria por preconceito";"Masculino";"Branca";"Sem informação";1
"123";"2022";"2";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";2
"123";"2022";"3";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
"123";"2022";"3";"Injúria por preconceito";"Masculino";"Branca";"18 a 59 anos";1
"123";"2022";"5";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"123";"2022";"5";"Injúria por preconceito";"Feminino";"Não informada";"0 a 17 anos";1
"123";"2022";"5";"Injúria por preconceito";"Não informado";"Não informada";"Sem informação";1
"123";"2022";"6";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"123";"2022";"6";"Preconceito de Raça ou de Cor";"Feminino";"Parda";"18 a 59 anos";1
"123";"2022";"7";"Injúria por preconceito";"Feminino";"Branca";"0 a 17 anos";1
"123";"2022";"7";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"123";"2022";"8";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"123";"2022";"8";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";2
"123";"2022";"9";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"123";"2022";"10";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";2
"123";"2022";"10";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"123";"2022";"10";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"123";"2022";"11";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";2
"123";"2022";"11";"Injúria por preconceito";"Masculino";"Parda";"18 a 59 anos";1
"123";"2022";"12";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"123";"2022";"12";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";1
"123";"2023";"1";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"123";"2023";"2";"Injúria por preconceito";"Feminino";"Parda";"0 a 17 anos";1
"123";"2023";"2";"Injúria por preconceito";"Masculino";"Negra";"18 a 59 anos";2
"123";"2023";"3";"Injúria por preconceito";"Feminino";"Negra";"18 a 59 anos";1
"123";"2023";"4";"Injúria por preconceito";"Feminino";"Branca";"18 a 59 anos";1
"123";"2023";"4";"Injúria por preconceito";"Feminino";"Parda";"18 a 59 anos";1
