"CISP";"mes";"ano";"Roubo de bicicleta";"Furto de bicicleta"
"137";3;2020;0;0
"138";3;2020;0;0
"139";3;2020;0;0
"140";3;2020;0;0
"141";3;2020;0;0
"142";3;2020;0;0
"143";3;2020;0;3
"144";3;2020;0;1
"145";3;2020;0;0
"146";3;2020;0;0
"147";3;2020;0;0
"148";3;2020;0;0
"151";3;2020;0;0
"152";3;2020;0;0
"153";3;2020;0;0
"154";3;2020;0;0
"155";3;2020;0;0
"156";3;2020;0;0
"157";3;2020;0;0
"158";3;2020;0;0
"159";3;2020;0;1
"165";3;2020;0;0
"166";3;2020;0;0
"167";3;2020;0;0
"168";3;2020;0;0
"1";4;2020;0;2
"4";4;2020;0;0
"5";4;2020;2;8
"6";4;2020;0;0
"7";4;2020;1;0
"9";4;2020;1;7
"10";4;2020;0;17
"11";4;2020;0;0
"12";4;2020;0;6
"13";4;2020;1;5
"14";4;2020;0;10
"15";4;2020;0;0
"16";4;2020;0;3
"17";4;2020;0;1
"18";4;2020;3;2
"19";4;2020;0;1
"20";4;2020;0;0
"21";4;2020;0;2
"22";4;2020;0;0
"23";4;2020;2;1
"24";4;2020;0;1
"25";4;2020;0;0
"26";4;2020;0;0
"27";4;2020;0;1
"28";4;2020;0;0
"29";4;2020;0;0
"30";4;2020;0;0
"31";4;2020;0;0
"32";4;2020;0;3
"33";4;2020;0;0
"34";4;2020;0;0
"35";4;2020;0;0
"36";4;2020;0;0
"37";4;2020;0;0
"38";4;2020;0;1
"39";4;2020;0;0
"40";4;2020;0;0
"41";4;2020;0;0
"42";4;2020;0;4
"43";4;2020;0;0
"44";4;2020;0;0
"48";4;2020;0;1
"50";4;2020;0;0
"51";4;2020;0;0
"52";4;2020;0;3
"53";4;2020;0;0
"54";4;2020;0;0
"55";4;2020;0;0
"56";4;2020;0;1
"57";4;2020;0;0
"58";4;2020;0;0
"59";4;2020;0;0
"60";4;2020;0;0
"61";4;2020;0;1
"62";4;2020;0;0
"63";4;2020;0;0
"64";4;2020;0;0
"65";4;2020;0;0
"66";4;2020;0;2
"67";4;2020;0;0
"70";4;2020;0;0
"71";4;2020;0;0
"72";4;2020;0;0
"73";4;2020;0;0
"74";4;2020;0;0
"75";4;2020;0;0
"76";4;2020;0;1
"77";4;2020;0;2
"78";4;2020;0;0
"79";4;2020;0;0
"81";4;2020;0;1
"82";4;2020;0;0
"88";4;2020;0;1
"89";4;2020;0;0
"90";4;2020;0;0
"91";4;2020;0;0
"92";4;2020;0;0
"93";4;2020;1;2
"94";4;2020;0;0
"95";4;2020;0;0
"96";4;2020;0;0
"97";4;2020;0;0
"98";4;2020;0;0
"99";4;2020;0;0
"100";4;2020;0;0
"101";4;2020;0;0
"104";4;2020;0;0
"105";4;2020;0;0
"106";4;2020;0;0
"107";4;2020;0;0
"108";4;2020;0;1
"109";4;2020;0;0
"110";4;2020;0;1
"111";4;2020;0;0
"112";4;2020;0;0
"118";4;2020;0;0
"119";4;2020;0;0
"120";4;2020;0;0
"121";4;2020;0;2
"122";4;2020;0;0
"123";4;2020;0;0
"124";4;2020;0;1
"125";4;2020;0;1
"126";4;2020;0;2
"127";4;2020;0;0
"128";4;2020;1;2
"129";4;2020;0;0
"130";4;2020;0;0
"132";4;2020;0;0
"134";4;2020;1;2
"135";4;2020;0;1
"136";4;2020;0;0
"137";4;2020;0;0
"138";4;2020;0;0
"139";4;2020;0;0
"140";4;2020;0;1
"141";4;2020;0;0
"142";4;2020;0;0
"143";4;2020;0;0
"144";4;2020;0;0
"145";4;2020;0;0
"146";4;2020;0;0
"147";4;2020;0;0
"148";4;2020;0;0
"151";4;2020;0;0
"152";4;2020;0;0
"153";4;2020;0;0
"154";4;2020;0;1
"155";4;2020;0;0
"156";4;2020;0;0
"157";4;2020;0;0
"158";4;2020;0;0
"159";4;2020;0;0
"165";4;2020;0;0
"166";4;2020;0;1
"167";4;2020;0;0
"168";4;2020;0;0
"1";5;2020;1;2
"4";5;2020;0;1
"5";5;2020;0;2
"6";5;2020;1;1
"7";5;2020;0;0
"9";5;2020;1;8
"10";5;2020;0;7
"11";5;2020;0;0
"12";5;2020;0;5
"13";5;2020;0;9
"14";5;2020;0;6
"15";5;2020;0;0
"16";5;2020;1;3
"17";5;2020;0;0
"18";5;2020;0;0
"19";5;2020;0;1
"20";5;2020;0;1
"21";5;2020;0;0
"22";5;2020;0;0
"23";5;2020;0;1
"24";5;2020;0;0
"25";5;2020;0;0
"26";5;2020;0;0
"27";5;2020;0;1
"28";5;2020;0;0
"29";5;2020;0;0
"30";5;2020;0;0
"31";5;2020;0;0
"32";5;2020;0;3
"33";5;2020;0;0
"34";5;2020;0;1
"35";5;2020;0;0
"36";5;2020;0;0
"37";5;2020;0;0
"38";5;2020;0;0
"39";5;2020;0;0
"40";5;2020;0;0
"41";5;2020;0;2
"42";5;2020;0;7
"43";5;2020;0;0
"44";5;2020;0;0
"48";5;2020;0;0
"50";5;2020;0;1
"51";5;2020;0;0
"52";5;2020;0;0
"53";5;2020;0;1
"54";5;2020;0;0
"55";5;2020;0;0
"56";5;2020;0;0
"57";5;2020;1;0
"58";5;2020;0;1
"59";5;2020;0;0
"60";5;2020;0;1
"61";5;2020;0;0
"62";5;2020;0;0
"63";5;2020;0;0
"64";5;2020;0;0
"65";5;2020;0;0
"66";5;2020;0;0
"67";5;2020;0;0
"70";5;2020;0;0
"71";5;2020;0;0
"72";5;2020;0;1
"73";5;2020;0;0
"74";5;2020;0;0
"75";5;2020;0;0
"76";5;2020;0;0
"77";5;2020;0;5
"78";5;2020;0;1
"79";5;2020;0;0
"81";5;2020;0;1
"82";5;2020;0;1
"88";5;2020;0;1
"89";5;2020;0;0
"90";5;2020;0;0
"91";5;2020;0;0
"92";5;2020;0;0
"93";5;2020;0;1
"94";5;2020;0;0
"95";5;2020;0;0
"96";5;2020;0;0
"97";5;2020;0;0
"98";5;2020;0;0
"99";5;2020;0;0
"100";5;2020;0;0
"101";5;2020;0;0
"104";5;2020;0;0
"105";5;2020;0;0
"106";5;2020;0;0
"107";5;2020;0;0
"108";5;2020;0;0
"109";5;2020;0;0
"110";5;2020;0;0
"111";5;2020;0;0
"112";5;2020;0;0
"118";5;2020;0;0
"119";5;2020;0;0
"120";5;2020;0;0
"121";5;2020;0;0
"122";5;2020;0;0
"123";5;2020;0;1
"124";5;2020;0;0
"125";5;2020;0;2
"126";5;2020;0;0
"127";5;2020;0;0
"128";5;2020;0;0
"129";5;2020;0;0
"130";5;2020;0;0
"132";5;2020;0;0
"134";5;2020;0;1
"135";5;2020;0;0
"136";5;2020;0;0
"137";5;2020;0;0
"138";5;2020;0;0
"139";5;2020;0;1
"140";5;2020;0;0
"141";5;2020;0;1
"142";5;2020;0;0
"143";5;2020;0;0
"144";5;2020;0;0
"145";5;2020;0;0
"146";5;2020;0;1
"147";5;2020;0;0
"148";5;2020;0;0
"151";5;2020;0;0
"152";5;2020;0;0
"153";5;2020;0;0
"154";5;2020;0;0
"155";5;2020;0;0
"156";5;2020;0;0
"157";5;2020;0;0
"158";5;2020;0;0
"159";5;2020;0;0
"165";5;2020;0;0
"166";5;2020;0;1
"167";5;2020;0;0
"168";5;2020;0;0
"1";6;2020;0;1
"4";6;2020;0;0
"5";6;2020;1;1
"6";6;2020;0;1
"7";6;2020;0;1
"9";6;2020;4;3
"10";6;2020;0;6
"11";6;2020;0;0
"12";6;2020;0;9
"13";6;2020;0;6
"14";6;2020;1;4
"15";6;2020;0;0
"16";6;2020;1;4
"17";6;2020;1;0
"18";6;2020;0;0
"19";6;2020;0;3
"20";6;2020;0;2
"21";6;2020;0;1
"22";6;2020;0;1
"23";6;2020;1;0
"24";6;2020;0;0
"25";6;2020;0;0
"26";6;2020;0;0
"27";6;2020;0;0
"28";6;2020;0;0
"29";6;2020;0;0
"30";6;2020;0;1
"31";6;2020;0;0
"32";6;2020;0;1
"33";6;2020;0;0
"34";6;2020;1;2
"35";6;2020;0;0
"36";6;2020;0;1
"37";6;2020;0;1
"38";6;2020;0;0
"39";6;2020;0;0
"40";6;2020;0;0
"41";6;2020;0;0
"42";6;2020;2;5
"43";6;2020;0;0
"44";6;2020;0;0
"48";6;2020;0;0
"50";6;2020;0;0
"51";6;2020;0;0
"52";6;2020;0;0
"53";6;2020;0;1
"54";6;2020;0;0
"55";6;2020;0;0
"56";6;2020;0;0
"57";6;2020;0;1
"58";6;2020;0;1
"59";6;2020;0;0
"60";6;2020;0;0
"61";6;2020;0;0
"62";6;2020;0;0
"63";6;2020;0;0
"64";6;2020;0;1
"65";6;2020;0;0
"66";6;2020;0;0
"67";6;2020;0;0
"70";6;2020;0;0
"71";6;2020;0;1
"72";6;2020;0;0
"73";6;2020;0;0
"74";6;2020;0;0
"75";6;2020;0;0
"76";6;2020;0;0
"77";6;2020;0;1
"78";6;2020;0;0
"79";6;2020;0;1
"81";6;2020;0;0
"82";6;2020;0;0
"88";6;2020;0;0
"89";6;2020;0;0
"90";6;2020;0;1
"91";6;2020;0;0
"92";6;2020;0;0
"93";6;2020;0;0
"94";6;2020;0;0
"95";6;2020;0;0
"96";6;2020;0;0
"97";6;2020;0;0
"98";6;2020;0;0
"99";6;2020;0;1
"100";6;2020;0;0
"101";6;2020;0;0
"104";6;2020;0;0
"105";6;2020;0;0
"106";6;2020;0;0
"107";6;2020;0;1
"108";6;2020;0;3
"109";6;2020;0;0
"110";6;2020;0;0
"111";6;2020;0;0
"112";6;2020;0;0
"118";6;2020;0;1
"119";6;2020;0;0
"120";6;2020;0;0
"121";6;2020;0;0
"122";6;2020;0;0
"123";6;2020;0;1
"124";6;2020;0;0
"125";6;2020;0;0
"126";6;2020;1;2
"127";6;2020;0;0
"128";6;2020;1;3
"129";6;2020;0;0
"130";6;2020;0;0
"132";6;2020;0;0
"134";6;2020;0;2
"135";6;2020;0;0
"136";6;2020;0;1
"137";6;2020;0;0
"138";6;2020;0;0
"139";6;2020;0;0
"140";6;2020;0;1
"141";6;2020;0;0
"142";6;2020;0;0
"143";6;2020;0;0
"144";6;2020;0;1
"145";6;2020;0;1
"146";6;2020;0;0
"147";6;2020;0;0
"148";6;2020;0;0
"151";6;2020;0;0
"152";6;2020;0;0
"153";6;2020;0;0
"154";6;2020;0;0
"155";6;2020;0;0
"156";6;2020;0;0
"157";6;2020;0;0
"158";6;2020;0;0
"159";6;2020;0;0
"165";6;2020;0;0
"166";6;2020;0;0
"167";6;2020;1;0
"168";6;2020;0;0
"1";7;2020;0;3
"4";7;2020;0;0
"5";7;2020;1;3
"6";7;2020;0;0
"7";7;2020;0;0
"9";7;2020;5;5
"10";7;2020;0;7
"11";7;2020;0;0
"12";7;2020;1;4
"13";7;2020;0;5
"14";7;2020;1;22
"15";7;2020;0;1
"16";7;2020;0;8
"17";7;2020;0;0
"18";7;2020;0;0
"19";7;2020;0;6
"20";7;2020;0;2
"21";7;2020;0;0
"22";7;2020;0;1
"23";7;2020;0;1
"24";7;2020;0;0
"25";7;2020;0;0
"26";7;2020;0;0
"27";7;2020;0;0
"28";7;2020;0;0
"29";7;2020;0;0
"30";7;2020;0;0
"31";7;2020;0;0
"32";7;2020;0;3
"33";7;2020;0;0
"34";7;2020;0;1
"35";7;2020;0;0
"36";7;2020;0;0
"37";7;2020;0;2
"38";7;2020;0;0
"39";7;2020;1;0
"40";7;2020;0;0
"41";7;2020;0;1
"42";7;2020;0;3
"43";7;2020;0;0
"44";7;2020;0;0
"48";7;2020;0;0
"50";7;2020;1;0
"51";7;2020;0;0
"52";7;2020;2;1
"53";7;2020;0;0
"54";7;2020;0;0
"55";7;2020;0;0
"56";7;2020;0;0
"57";7;2020;0;0
"58";7;2020;0;0
"59";7;2020;0;0
"60";7;2020;1;2
"61";7;2020;0;1
"62";7;2020;0;0
"63";7;2020;0;0
"64";7;2020;0;0
"65";7;2020;0;0
"66";7;2020;0;1
"67";7;2020;0;0
"70";7;2020;0;1
"71";7;2020;0;0
"72";7;2020;0;1
"73";7;2020;0;0
"74";7;2020;0;0
"75";7;2020;0;0
"76";7;2020;0;1
"77";7;2020;0;5
"78";7;2020;0;0
"79";7;2020;0;0
"81";7;2020;0;0
"82";7;2020;0;1
"88";7;2020;0;0
"89";7;2020;0;0
"90";7;2020;0;0
"91";7;2020;0;0
"92";7;2020;0;0
"93";7;2020;0;0
"94";7;2020;0;0
"95";7;2020;0;0
"96";7;2020;0;0
"97";7;2020;0;0
"98";7;2020;0;0
"99";7;2020;0;0
"100";7;2020;0;0
"101";7;2020;0;0
"104";7;2020;0;0
"105";7;2020;0;0
"106";7;2020;0;0
"107";7;2020;0;0
"108";7;2020;0;0
"109";7;2020;0;0
"110";7;2020;0;0
"111";7;2020;0;0
"112";7;2020;0;0
"118";7;2020;0;1
"119";7;2020;0;0
"120";7;2020;0;0
"121";7;2020;0;0
"122";7;2020;0;0
"123";7;2020;0;1
"124";7;2020;0;0
"125";7;2020;0;0
"126";7;2020;0;3
"127";7;2020;0;0
"128";7;2020;0;1
"129";7;2020;0;0
"130";7;2020;0;0
"132";7;2020;0;0
"134";7;2020;0;1
"135";7;2020;0;0
"136";7;2020;0;0
"137";7;2020;0;0
"138";7;2020;0;0
"139";7;2020;0;0
"140";7;2020;0;0
"141";7;2020;0;0
"142";7;2020;0;0
"143";7;2020;0;2
"144";7;2020;0;1
"145";7;2020;0;1
"146";7;2020;0;0
"147";7;2020;0;0
"148";7;2020;0;0
"151";7;2020;0;0
"152";7;2020;0;0
"153";7;2020;0;0
"154";7;2020;0;0
"155";7;2020;0;0
"156";7;2020;0;0
"157";7;2020;0;0
"158";7;2020;0;0
"159";7;2020;0;0
"165";7;2020;0;0
"166";7;2020;0;0
"167";7;2020;0;0
"168";7;2020;0;0
"1";8;2020;0;1
"4";8;2020;0;0
"5";8;2020;2;7
"6";8;2020;0;0
"7";8;2020;0;1
"9";8;2020;7;5
"10";8;2020;1;5
"11";8;2020;0;0
"12";8;2020;0;8
"13";8;2020;1;4
"14";8;2020;0;11
"15";8;2020;1;2
"16";8;2020;0;7
"17";8;2020;0;0
"18";8;2020;0;3
"19";8;2020;0;4
"20";8;2020;0;4
"21";8;2020;0;1
"22";8;2020;0;0
"23";8;2020;0;1
"24";8;2020;0;0
"25";8;2020;0;0
"26";8;2020;0;0
"27";8;2020;0;0
"28";8;2020;0;1
"29";8;2020;0;1
"30";8;2020;0;0
"31";8;2020;0;0
"32";8;2020;0;3
"33";8;2020;0;1
"34";8;2020;0;0
"35";8;2020;0;0
"36";8;2020;0;0
"37";8;2020;0;2
"38";8;2020;0;0
"39";8;2020;0;0
"40";8;2020;0;0
"41";8;2020;0;0
"42";8;2020;0;7
"43";8;2020;0;0
"44";8;2020;0;0
"48";8;2020;0;0
"50";8;2020;0;0
"51";8;2020;0;0
"52";8;2020;0;1
"53";8;2020;0;0
"54";8;2020;0;1
"55";8;2020;0;1
"56";8;2020;0;0
"57";8;2020;2;1
"58";8;2020;0;1
"59";8;2020;0;0
"60";8;2020;0;0
"61";8;2020;0;1
"62";8;2020;0;0
"63";8;2020;0;0
"64";8;2020;0;0
"65";8;2020;0;0
"66";8;2020;0;2
"67";8;2020;0;0
"70";8;2020;0;3
"71";8;2020;0;0
"72";8;2020;0;0
"73";8;2020;0;0
"74";8;2020;0;0
"75";8;2020;0;0
"76";8;2020;0;1
"77";8;2020;0;4
"78";8;2020;0;1
"79";8;2020;0;0
"81";8;2020;0;0
"82";8;2020;0;0
"88";8;2020;0;2
"89";8;2020;0;0
"90";8;2020;0;2
"91";8;2020;0;0
"92";8;2020;0;0
"93";8;2020;0;0
"94";8;2020;0;0
"95";8;2020;0;0
"96";8;2020;0;0
"97";8;2020;0;0
"98";8;2020;0;0
"99";8;2020;0;0
"100";8;2020;0;0
"101";8;2020;0;0
"104";8;2020;0;0
"105";8;2020;0;0
"106";8;2020;0;0
"107";8;2020;0;0
"108";8;2020;0;1
"109";8;2020;0;0
"110";8;2020;0;0
"111";8;2020;0;0
"112";8;2020;0;0
"118";8;2020;0;1
"119";8;2020;0;0
"120";8;2020;0;1
"121";8;2020;0;0
"122";8;2020;0;0
"123";8;2020;1;13
"124";8;2020;0;0
"125";8;2020;0;0
"126";8;2020;0;2
"127";8;2020;0;0
"128";8;2020;0;3
"129";8;2020;0;1
"130";8;2020;0;0
"132";8;2020;0;0
"134";8;2020;0;2
"135";8;2020;0;0
"136";8;2020;0;1
"137";8;2020;0;0
"138";8;2020;0;0
"139";8;2020;0;0
"140";8;2020;0;0
"141";8;2020;0;1
"142";8;2020;0;0
"143";8;2020;0;1
"144";8;2020;0;0
"145";8;2020;0;1
"146";8;2020;0;0
"147";8;2020;0;0
"148";8;2020;0;0
"151";8;2020;0;0
"152";8;2020;0;0
"153";8;2020;0;0
"154";8;2020;0;1
"155";8;2020;0;0
"156";8;2020;0;0
"157";8;2020;0;0
"158";8;2020;0;0
"159";8;2020;0;0
"165";8;2020;0;0
"166";8;2020;0;0
"167";8;2020;0;0
"168";8;2020;0;0
"1";9;2020;0;2
"4";9;2020;0;2
"5";9;2020;3;1
"6";9;2020;0;1
"7";9;2020;0;0
"9";9;2020;8;4
"10";9;2020;4;7
"11";9;2020;0;0
"12";9;2020;0;13
"13";9;2020;1;10
"14";9;2020;0;14
"15";9;2020;1;2
"16";9;2020;1;9
"17";9;2020;0;2
"18";9;2020;0;3
"19";9;2020;0;1
"20";9;2020;0;7
"21";9;2020;0;0
"22";9;2020;0;0
"23";9;2020;0;0
"24";9;2020;0;1
"25";9;2020;0;1
"26";9;2020;0;0
"27";9;2020;0;0
"28";9;2020;0;0
"29";9;2020;1;2
"30";9;2020;0;1
"31";9;2020;0;0
"32";9;2020;0;1
"33";9;2020;0;0
"34";9;2020;0;2
"35";9;2020;0;1
"36";9;2020;0;0
"37";9;2020;0;1
"38";9;2020;2;0
"39";9;2020;0;0
"40";9;2020;0;1
"41";9;2020;0;0
"42";9;2020;0;7
"43";9;2020;0;0
"44";9;2020;0;0
"48";9;2020;0;1
"50";9;2020;0;1
"51";9;2020;0;0
"52";9;2020;0;0
"53";9;2020;0;0
"54";9;2020;0;0
"55";9;2020;0;0
"56";9;2020;0;0
"57";9;2020;0;0
"58";9;2020;0;0
"59";9;2020;0;0
"60";9;2020;0;0
"61";9;2020;0;1
"62";9;2020;0;0
"63";9;2020;1;0
"64";9;2020;0;0
"65";9;2020;1;0
"66";9;2020;1;0
"67";9;2020;0;0
"70";9;2020;0;0
"71";9;2020;0;0
"72";9;2020;0;1
"73";9;2020;0;1
"74";9;2020;0;1
"75";9;2020;0;0
"76";9;2020;0;3
"77";9;2020;0;5
"78";9;2020;0;0
"79";9;2020;0;0
"81";9;2020;0;0
"82";9;2020;0;0
"88";9;2020;0;1
"89";9;2020;0;2
"90";9;2020;0;0
"91";9;2020;0;1
"92";9;2020;0;0
"93";9;2020;0;0
"94";9;2020;0;0
"95";9;2020;0;0
"96";9;2020;0;0
"97";9;2020;0;0
"98";9;2020;0;1
"99";9;2020;0;0
"100";9;2020;0;1
"101";9;2020;0;0
"104";9;2020;0;0
"105";9;2020;0;0
"106";9;2020;0;0
"107";9;2020;0;0
"108";9;2020;0;0
"109";9;2020;0;0
"110";9;2020;0;0
"111";9;2020;0;0
"112";9;2020;0;0
"118";9;2020;0;0
"119";9;2020;0;0
"120";9;2020;0;0
"121";9;2020;0;1
"122";9;2020;0;0
"123";9;2020;0;5
"124";9;2020;0;1
"125";9;2020;0;0
"126";9;2020;0;2
"127";9;2020;0;1
"128";9;2020;1;1
"129";9;2020;0;0
"130";9;2020;0;0
"132";9;2020;0;0
"134";9;2020;1;0
"135";9;2020;0;1
"136";9;2020;0;1
"137";9;2020;0;0
"138";9;2020;0;0
"139";9;2020;0;0
"140";9;2020;0;1
"141";9;2020;0;0
"142";9;2020;0;0
"143";9;2020;0;0
"144";9;2020;0;1
"145";9;2020;0;0
"146";9;2020;1;0
"147";9;2020;0;0
"148";9;2020;0;0
"151";9;2020;0;0
"152";9;2020;0;0
"153";9;2020;0;0
"154";9;2020;0;0
"155";9;2020;0;0
"156";9;2020;0;0
"157";9;2020;0;0
"158";9;2020;0;0
"159";9;2020;0;0
"165";9;2020;0;0
"166";9;2020;0;1
"167";9;2020;0;0
"168";9;2020;0;0
"1";10;2020;0;1
"4";10;2020;0;1
"5";10;2020;2;3
"6";10;2020;1;0
"7";10;2020;0;0
"9";10;2020;2;16
"10";10;2020;2;11
"11";10;2020;0;0
"12";10;2020;0;9
"13";10;2020;0;6
"14";10;2020;2;21
"15";10;2020;1;1
"16";10;2020;0;5
"17";10;2020;0;0
"18";10;2020;0;0
"19";10;2020;0;2
"20";10;2020;0;4
"21";10;2020;0;1
"22";10;2020;0;0
"23";10;2020;0;0
"24";10;2020;0;2
"25";10;2020;0;1
"26";10;2020;0;0
"27";10;2020;0;2
"28";10;2020;0;1
"29";10;2020;0;1
"30";10;2020;0;0
"31";10;2020;0;0
"32";10;2020;0;1
"33";10;2020;0;0
"34";10;2020;0;1
"35";10;2020;0;0
"36";10;2020;0;1
"37";10;2020;0;0
"38";10;2020;0;0
"39";10;2020;0;0
"40";10;2020;0;0
"41";10;2020;0;0
"42";10;2020;0;8
"43";10;2020;0;0
"44";10;2020;0;0
"48";10;2020;0;1
"50";10;2020;0;1
"51";10;2020;0;2
"52";10;2020;0;1
"53";10;2020;0;2
"54";10;2020;0;0
"55";10;2020;0;0
"56";10;2020;0;0
"57";10;2020;0;0
"58";10;2020;0;2
"59";10;2020;0;0
"60";10;2020;0;1
"61";10;2020;0;1
"62";10;2020;0;1
"63";10;2020;0;0
"64";10;2020;1;0
"65";10;2020;0;0
"66";10;2020;0;0
"67";10;2020;0;0
"70";10;2020;0;0
"71";10;2020;0;0
"72";10;2020;0;0
"73";10;2020;0;0
"74";10;2020;0;2
"75";10;2020;0;0
"76";10;2020;2;5
"77";10;2020;0;8
"78";10;2020;0;1
"79";10;2020;0;1
"81";10;2020;0;5
"82";10;2020;0;0
"88";10;2020;0;0
"89";10;2020;0;1
"90";10;2020;0;1
"91";10;2020;0;0
"92";10;2020;0;0
"93";10;2020;0;1
"94";10;2020;0;0
"95";10;2020;0;1
"96";10;2020;0;0
"97";10;2020;0;0
"98";10;2020;0;0
"99";10;2020;0;0
"100";10;2020;0;0
"101";10;2020;0;0
"104";10;2020;0;0
"105";10;2020;0;0
"106";10;2020;0;0
"107";10;2020;0;0
"108";10;2020;0;1
"109";10;2020;0;0
"110";10;2020;0;0
"111";10;2020;0;0
"112";10;2020;0;0
"118";10;2020;0;0
"119";10;2020;0;1
"120";10;2020;0;1
"121";10;2020;0;0
"122";10;2020;0;0
"123";10;2020;1;2
"124";10;2020;0;0
"125";10;2020;0;0
"126";10;2020;0;4
"127";10;2020;0;0
"128";10;2020;1;4
"129";10;2020;0;0
"130";10;2020;0;0
"132";10;2020;0;0
"134";10;2020;0;0
"135";10;2020;0;0
"136";10;2020;0;1
"137";10;2020;0;0
"138";10;2020;0;0
"139";10;2020;0;0
"140";10;2020;0;0
"141";10;2020;0;0
"142";10;2020;0;0
"143";10;2020;0;1
"144";10;2020;0;1
"145";10;2020;0;0
"146";10;2020;0;0
"147";10;2020;0;0
"148";10;2020;0;0
"151";10;2020;0;1
"152";10;2020;0;0
"153";10;2020;0;0
"154";10;2020;0;2
"155";10;2020;0;0
"156";10;2020;0;0
"157";10;2020;0;0
"158";10;2020;0;1
"159";10;2020;0;0
"165";10;2020;0;0
"166";10;2020;0;0
"167";10;2020;0;0
"168";10;2020;0;0
"1";11;2020;0;4
"4";11;2020;0;1
"5";11;2020;0;1
"6";11;2020;0;1
"7";11;2020;0;0
"9";11;2020;3;6
"10";11;2020;1;12
"11";11;2020;0;0
"12";11;2020;0;7
"13";11;2020;0;8
"14";11;2020;0;20
"15";11;2020;0;3
"16";11;2020;0;11
"17";11;2020;0;1
"18";11;2020;1;1
"19";11;2020;0;3
"20";11;2020;0;6
"21";11;2020;0;2
"22";11;2020;0;0
"23";11;2020;0;0
"24";11;2020;0;0
"25";11;2020;0;0
"26";11;2020;1;0
"27";11;2020;0;0
"28";11;2020;0;1
"29";11;2020;1;0
"30";11;2020;0;2
"31";11;2020;0;0
"32";11;2020;0;0
"33";11;2020;0;1
"34";11;2020;0;1
"35";11;2020;0;0
"36";11;2020;0;0
"37";11;2020;0;0
"38";11;2020;0;0
"39";11;2020;0;0
"40";11;2020;0;0
"41";11;2020;0;0
"42";11;2020;1;4
"43";11;2020;0;0
"44";11;2020;0;0
"48";11;2020;0;0
"50";11;2020;0;0
"51";11;2020;0;1
"52";11;2020;0;0
"53";11;2020;0;1
"54";11;2020;0;0
"55";11;2020;0;1
"56";11;2020;0;0
"57";11;2020;0;0
"58";11;2020;0;2
"59";11;2020;1;0
"60";11;2020;0;0
"61";11;2020;0;0
"62";11;2020;0;0
"63";11;2020;0;0
"64";11;2020;0;0
"65";11;2020;1;1
"66";11;2020;2;0
"67";11;2020;0;0
"70";11;2020;0;0
"71";11;2020;0;1
"72";11;2020;0;0
"73";11;2020;0;1
"74";11;2020;0;0
"75";11;2020;0;0
"76";11;2020;0;6
"77";11;2020;0;7
"78";11;2020;0;0
"79";11;2020;0;0
"81";11;2020;0;0
"82";11;2020;0;2
"88";11;2020;0;0
"89";11;2020;0;1
"90";11;2020;0;0
"91";11;2020;0;0
"92";11;2020;0;0
"93";11;2020;0;0
"94";11;2020;0;0
"95";11;2020;0;0
"96";11;2020;0;0
"97";11;2020;0;0
"98";11;2020;0;0
"99";11;2020;0;0
"100";11;2020;0;0
"101";11;2020;0;1
"104";11;2020;0;0
"105";11;2020;0;0
"106";11;2020;0;0
"107";11;2020;0;0
"108";11;2020;0;3
"109";11;2020;0;0
"110";11;2020;0;0
"111";11;2020;0;0
"112";11;2020;0;0
"118";11;2020;0;1
"119";11;2020;0;1
"120";11;2020;0;0
"121";11;2020;0;1
"122";11;2020;0;0
"123";11;2020;0;1
"124";11;2020;0;1
"125";11;2020;0;0
"126";11;2020;0;2
"127";11;2020;0;1
"128";11;2020;0;1
"129";11;2020;0;1
"130";11;2020;0;1
"132";11;2020;0;0
"134";11;2020;0;3
"135";11;2020;0;1
"136";11;2020;0;0
"137";11;2020;0;0
"138";11;2020;0;0
"139";11;2020;0;0
"140";11;2020;0;0
"141";11;2020;0;0
"142";11;2020;0;0
"143";11;2020;0;0
"144";11;2020;0;2
"145";11;2020;0;1
"146";11;2020;0;0
"147";11;2020;0;0
"148";11;2020;0;1
"151";11;2020;0;0
"152";11;2020;0;0
"153";11;2020;0;0
"154";11;2020;0;2
"155";11;2020;0;0
"156";11;2020;0;0
"157";11;2020;0;0
"158";11;2020;0;0
"159";11;2020;0;0
"165";11;2020;0;1
"166";11;2020;0;1
"167";11;2020;0;1
"168";11;2020;0;0
"1";12;2020;0;2
"4";12;2020;0;2
"5";12;2020;1;3
"6";12;2020;0;2
"7";12;2020;0;0
"9";12;2020;7;4
"10";12;2020;1;13
"11";12;2020;0;1
"12";12;2020;1;13
"13";12;2020;1;10
"14";12;2020;3;17
"15";12;2020;0;2
"16";12;2020;1;7
"17";12;2020;0;1
"18";12;2020;2;0
"19";12;2020;0;3
"20";12;2020;2;1
"21";12;2020;0;0
"22";12;2020;1;0
"23";12;2020;1;0
"24";12;2020;0;0
"25";12;2020;0;0
"26";12;2020;0;0
"27";12;2020;0;0
"28";12;2020;0;0
"29";12;2020;0;2
"30";12;2020;0;0
"31";12;2020;0;0
"32";12;2020;1;1
"33";12;2020;0;3
"34";12;2020;0;4
"35";12;2020;0;0
"36";12;2020;0;0
"37";12;2020;0;0
"38";12;2020;0;0
"39";12;2020;0;1
"40";12;2020;0;0
"41";12;2020;0;0
"42";12;2020;0;6
"43";12;2020;0;0
"44";12;2020;0;0
"48";12;2020;0;0
